"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"DRG25","OUT018",2217.15117664975
"DRJ23","OUT046",2758.6962606383
"FDG05","OUT035",2217.15117664975
"NCK06","OUT018",1534.06936358582
"FDU52","OUT017",2217.15117664975
"FDW07","OUT018",1132.8498619469
"NCM17","OUT045",1534.06936358582
"FDA22","OUT045",3337.11527309237
"NCA41","OUT018",3337.11527309237
"FDF38","OUT035",1132.8498619469
"FDH52","OUT046",1534.06936358582
"FDY58","OUT019",339.828500461681
"FDZ16","OUT045",3337.11527309237
"NCM18","OUT017",1132.8498619469
"FDA22","OUT018",3337.11527309237
"NCJ43","OUT035",3337.11527309237
"FDI34","OUT027",5355.02535258358
"FDG56","OUT046",1132.8498619469
"FDS34","OUT046",1132.8498619469
"DRC01","OUT035",1534.06936358582
"FDQ04","OUT035",1534.06936358582
"FDK04","OUT035",1534.06936358582
"FDT51","OUT049",1534.06936358582
"FDV26","OUT017",2476.17098073701
"FDS04","OUT049",2217.15117664975
"FDW43","OUT018",3337.11527309237
"FDQ28","OUT010",339.828500461681
"NCK06","OUT017",1534.06936358582
"FDS23","OUT018",2758.6962606383
"FDZ36","OUT019",339.828500461681
"FDE56","OUT018",1132.8498619469
"FDW10","OUT027",5355.02535258358
"NCN14","OUT045",3337.11527309237
"NCQ18","OUT045",1132.8498619469
"FDW08","OUT017",2476.17098073701
"FDU43","OUT035",3337.11527309237
"FDR33","OUT010",339.828500461681
"FDM24","OUT010",339.828500461681
"NCZ05","OUT046",2217.15117664975
"NCV41","OUT035",2217.15117664975
"FDV11","OUT018",2758.6962606383
"NCY05","OUT035",1534.06936358582
"FDV44","OUT018",3337.11527309237
"FDW32","OUT049",1132.8498619469
"NCU18","OUT027",2476.17098073701
"NCC43","OUT035",3337.11527309237
"FDW19","OUT013",2476.17098073701
"FDN31","OUT035",3337.11527309237
"FDI48","OUT045",1534.06936358582
"FDS24","OUT017",1534.06936358582
"FDF46","OUT049",1534.06936358582
"DRG23","OUT017",2758.6962606383
"FDG14","OUT018",2217.15117664975
"NCY30","OUT049",2476.17098073701
"FDO28","OUT018",2217.15117664975
"DRD24","OUT035",2217.15117664975
"FDI33","OUT049",1534.06936358582
"FDN32","OUT046",3337.11527309237
"FDR16","OUT045",2217.15117664975
"FDF26","OUT046",2217.15117664975
"NCN29","OUT018",1534.06936358582
"FDE20","OUT045",3337.11527309237
"FDA46","OUT046",2476.17098073701
"FDU28","OUT045",3337.11527309237
"FDQ48","OUT045",2217.15117664975
"FDV36","OUT013",2217.15117664975
"FDR14","OUT018",1132.8498619469
"FDP23","OUT017",2217.15117664975
"FDP56","OUT013",1534.06936358582
"FDK48","OUT010",339.828500461681
"FDR48","OUT046",2217.15117664975
"NCY29","OUT049",1534.06936358582
"FDM22","OUT018",1132.8498619469
"DRJ01","OUT013",2217.15117664975
"FDZ43","OUT045",3337.11527309237
"FDV03","OUT035",1534.06936358582
"FDX11","OUT027",5355.02535258358
"NCA41","OUT027",3358.45318644068
"FDE38","OUT017",2217.15117664975
"FDI27","OUT018",1132.8498619469
"FDN32","OUT013",3337.11527309237
"NCN43","OUT017",3337.11527309237
"FDB47","OUT027",5355.02535258358
"FDV03","OUT017",2476.17098073701
"NCN30","OUT045",1132.8498619469
"NCV54","OUT010",339.828500461681
"FDV07","OUT013",2476.17098073701
"FDP07","OUT049",3337.11527309237
"FDK48","OUT018",2217.15117664975
"FDM15","OUT019",339.828500461681
"FDY19","OUT027",2476.17098073701
"FDK46","OUT046",3337.11527309237
"FDY11","OUT045",2217.15117664975
"FDH09","OUT046",1132.8498619469
"FDO08","OUT027",5355.02535258358
"FDU14","OUT013",3337.11527309237
"FDD22","OUT027",2476.17098073701
"FDM27","OUT017",1534.06936358582
"FDL02","OUT027",1534.06936358582
"NCA17","OUT035",2217.15117664975
"FDE38","OUT019",339.828500461681
"NCG07","OUT049",3337.11527309237
"DRC27","OUT013",3337.11527309237
"FDA27","OUT035",3337.11527309237
"FDW40","OUT045",1534.06936358582
"DRI11","OUT013",2758.6962606383
"FDN50","OUT046",1534.06936358582
"FDR12","OUT046",2217.15117664975
"FDT34","OUT027",1534.06936358582
"FDW11","OUT035",1132.8498619469
"NCO30","OUT027",5355.02535258358
"FDZ34","OUT017",3337.11527309237
"FDU45","OUT017",2476.17098073701
"NCD42","OUT035",1534.06936358582
"FDX25","OUT045",1534.06936358582
"NCR29","OUT046",3447.42845130435
"FDX43","OUT019",339.828500461681
"FDB04","OUT010",339.828500461681
"FDR49","OUT027",1132.8498619469
"FDS39","OUT018",2217.15117664975
"FDW58","OUT045",1132.8498619469
"FDG22","OUT019",339.828500461681
"FDG31","OUT017",1534.06936358582
"NCV53","OUT027",5355.02535258358
"DRJ37","OUT035",2217.15117664975
"FDV07","OUT035",1534.06936358582
"FDW52","OUT018",3337.11527309237
"FDT15","OUT045",3337.11527309237
"FDD02","OUT018",1534.06936358582
"FDM16","OUT035",1534.06936358582
"NCE55","OUT046",2476.17098073701
"FDB57","OUT018",3337.11527309237
"FDQ04","OUT013",1534.06936358582
"FDQ47","OUT019",339.828500461681
"FDY14","OUT019",339.828500461681
"DRK37","OUT017",3447.42845130435
"FDO25","OUT017",2217.15117664975
"FDL57","OUT046",3337.11527309237
"NCK29","OUT018",2217.15117664975
"FDK46","OUT027",5355.02535258358
"NCB43","OUT010",339.828500461681
"DRE01","OUT027",2217.15117664975
"FDC46","OUT018",2476.17098073701
"FDQ23","OUT045",2758.6962606383
"FDX38","OUT049",1132.8498619469
"FDG60","OUT018",3337.11527309237
"FDW55","OUT017",3337.11527309237
"FDP39","OUT013",1132.8498619469
"FDB20","OUT018",1534.06936358582
"FDV21","OUT017",1534.06936358582
"FDZ02","OUT013",1534.06936358582
"FDP19","OUT027",5355.02535258358
"FDA38","OUT035",3337.11527309237
"FDH22","OUT045",1534.06936358582
"DRM11","OUT045",2217.15117664975
"FDO12","OUT027",3358.45318644068
"FDT14","OUT049",1534.06936358582
"FDW34","OUT010",339.828500461681
"FDG04","OUT027",3358.45318644068
"FDW59","OUT018",1132.8498619469
"FDR33","OUT018",1534.06936358582
"FDP32","OUT013",3337.11527309237
"FDL13","OUT027",5355.02535258358
"FDD22","OUT013",1534.06936358582
"FDV40","OUT027",1534.06936358582
"NCD55","OUT046",1132.8498619469
"FDQ20","OUT010",339.828500461681
"FDD28","OUT045",1534.06936358582
"FDC39","OUT045",3337.11527309237
"NCR17","OUT049",2217.15117664975
"DRO35","OUT018",1132.8498619469
"FDF40","OUT049",3337.11527309237
"FDR31","OUT018",3337.11527309237
"NCQ41","OUT017",3337.11527309237
"FDP38","OUT046",1132.8498619469
"NCU54","OUT027",5355.02535258358
"FDG22","OUT018",1132.8498619469
"DRK59","OUT013",2217.15117664975
"FDC37","OUT046",2217.15117664975
"NCO42","OUT013",2476.17098073701
"NCT42","OUT017",3337.11527309237
"FDX27","OUT035",1132.8498619469
"FDV40","OUT018",1534.06936358582
"FDT45","OUT027",5355.02535258358
"FDS47","OUT019",339.828500461681
"FDR45","OUT035",3337.11527309237
"FDB03","OUT045",3337.11527309237
"FDO49","OUT035",1534.06936358582
"FDU60","OUT027",3358.45318644068
"FDB26","OUT018",1132.8498619469
"FDB46","OUT017",3337.11527309237
"FDQ37","OUT019",339.828500461681
"FDN03","OUT017",3337.11527309237
"NCX30","OUT045",3337.11527309237
"FDK32","OUT019",339.828500461681
"DRM47","OUT013",2217.15117664975
"NCO02","OUT046",2217.15117664975
"FDP04","OUT013",1534.06936358582
"NCO43","OUT049",3447.42845130435
"FDD59","OUT013",1534.06936358582
"FDQ10","OUT017",3337.11527309237
"FDW45","OUT035",2476.17098073701
"NCK30","OUT049",3337.11527309237
"FDU31","OUT018",3337.11527309237
"NCQ17","OUT019",339.828500461681
"FDN01","OUT017",2217.15117664975
"FDZ19","OUT049",3337.11527309237
"DRG37","OUT017",2217.15117664975
"FDE32","OUT045",1132.8498619469
"FDO34","OUT049",2476.17098073701
"FDM04","OUT019",339.828500461681
"FDZ25","OUT049",2217.15117664975
"FDU08","OUT049",1534.06936358582
"NCW30","OUT045",3337.11527309237
"NCM18","OUT013",1132.8498619469
"FDS22","OUT035",1132.8498619469
"NCH18","OUT017",3337.11527309237
"FDC23","OUT013",2476.17098073701
"FDY46","OUT013",2476.17098073701
"NCU06","OUT046",3337.11527309237
"FDX57","OUT045",1132.8498619469
"FDX36","OUT027",5355.02535258358
"FDL16","OUT045",1132.8498619469
"FDT16","OUT010",339.828500461681
"FDN16","OUT018",1534.06936358582
"FDC03","OUT046",3337.11527309237
"DRF60","OUT013",3447.42845130435
"FDS27","OUT027",5355.02535258358
"FDP33","OUT010",339.828500461681
"FDJ36","OUT018",2217.15117664975
"NCR42","OUT013",1132.8498619469
"FDV14","OUT017",1132.8498619469
"NCP42","OUT035",3337.11527309237
"FDB50","OUT027",1132.8498619469
"NCC30","OUT027",5355.02535258358
"FDA23","OUT018",2217.15117664975
"FDW16","OUT017",1534.06936358582
"FDQ52","OUT010",339.828500461681
"FDB58","OUT049",3337.11527309237
"NCP29","OUT049",1534.06936358582
"NCM05","OUT045",3337.11527309237
"FDO25","OUT013",3447.42845130435
"NCM54","OUT046",2476.17098073701
"NCL54","OUT046",2476.17098073701
"FDL39","OUT010",339.828500461681
"FDF53","OUT018",2476.17098073701
"NCQ42","OUT035",1132.8498619469
"FDF58","OUT013",1132.8498619469
"FDZ04","OUT035",1534.06936358582
"FDE26","OUT019",339.828500461681
"FDS60","OUT017",2217.15117664975
"FDV58","OUT017",2476.17098073701
"FDM04","OUT045",1534.06936358582
"FDE08","OUT035",2476.17098073701
"NCB43","OUT049",2476.17098073701
"FDU11","OUT010",339.828500461681
"FDF22","OUT019",339.828500461681
"FDE24","OUT013",2217.15117664975
"DRJ49","OUT046",2217.15117664975
"NCQ53","OUT035",3337.11527309237
"NCL41","OUT013",1534.06936358582
"FDR22","OUT013",1132.8498619469
"FDH04","OUT035",2217.15117664975
"DRH15","OUT045",2217.15117664975
"FDY40","OUT049",1534.06936358582
"NCI17","OUT035",2217.15117664975
"NCC18","OUT013",2476.17098073701
"FDY28","OUT027",5355.02535258358
"FDB45","OUT027",2476.17098073701
"NCL30","OUT018",2476.17098073701
"FDM10","OUT017",3337.11527309237
"FDH22","OUT027",2476.17098073701
"NCZ53","OUT017",3447.42845130435
"NCI18","OUT013",3337.11527309237
"FDH14","OUT027",1534.06936358582
"FDR36","OUT027",1534.06936358582
"FDW01","OUT045",1534.06936358582
"FDK02","OUT027",1534.06936358582
"FDJ02","OUT018",1534.06936358582
"FDU55","OUT013",3337.11527309237
"NCV18","OUT027",1132.8498619469
"FDH14","OUT018",1534.06936358582
"FDZ37","OUT045",1534.06936358582
"FDX49","OUT049",3447.42845130435
"NCD43","OUT046",2476.17098073701
"FDZ07","OUT013",1132.8498619469
"FDK43","OUT035",2217.15117664975
"FDR32","OUT018",3337.11527309237
"FDT39","OUT013",2217.15117664975
"NCV54","OUT017",2476.17098073701
"FDF38","OUT018",1132.8498619469
"FDV60","OUT046",3337.11527309237
"FDH44","OUT027",5355.02535258358
"FDS21","OUT046",1132.8498619469
"NCL41","OUT045",2217.15117664975
"FDM46","OUT017",1534.06936358582
"FDU27","OUT045",1132.8498619469
"NCJ54","OUT017",3337.11527309237
"DRG51","OUT018",3337.11527309237
"NCA29","OUT019",339.828500461681
"FDR47","OUT045",2758.6962606383
"NCL19","OUT027",3358.45318644068
"DRG01","OUT049",1534.06936358582
"FDG10","OUT046",1534.06936358582
"NCV05","OUT049",2217.15117664975
"NCH18","OUT019",339.828500461681
"FDV14","OUT018",1132.8498619469
"DRJ23","OUT035",2758.6962606383
"DRJ11","OUT046",2758.6962606383
"FDZ03","OUT017",3337.11527309237
"FDI27","OUT010",339.828500461681
"FDJ14","OUT018",1534.06936358582
"FDU32","OUT017",3337.11527309237
"FDD47","OUT027",2476.17098073701
"DRF36","OUT035",2217.15117664975
"FDM21","OUT046",3337.11527309237
"FDV10","OUT018",1132.8498619469
"FDH60","OUT018",2217.15117664975
"FDX47","OUT010",339.828500461681
"FDT19","OUT019",339.828500461681
"FDO11","OUT045",2217.15117664975
"FDH24","OUT027",3358.45318644068
"FDL02","OUT018",1132.8498619469
"FDB02","OUT049",2217.15117664975
"FDA43","OUT046",3337.11527309237
"FDG52","OUT045",1132.8498619469
"DRC12","OUT013",2217.15117664975
"FDY37","OUT018",1534.06936358582
"NCU18","OUT045",2476.17098073701
"FDU09","OUT035",1534.06936358582
"DRJ25","OUT027",1534.06936358582
"DRE12","OUT018",2217.15117664975
"DRL47","OUT017",1132.8498619469
"DRK01","OUT046",3447.42845130435
"FDC22","OUT019",339.828500461681
"FDG44","OUT013",1534.06936358582
"FDW04","OUT035",2217.15117664975
"FDK09","OUT049",3337.11527309237
"NCN43","OUT035",3447.42845130435
"FDG04","OUT049",2217.15117664975
"FDH32","OUT010",339.828500461681
"DRI47","OUT017",2758.6962606383
"DRE15","OUT013",1534.06936358582
"FDY11","OUT035",2217.15117664975
"FDO60","OUT049",1534.06936358582
"FDQ20","OUT018",1534.06936358582
"FDO57","OUT027",2476.17098073701
"FDT14","OUT019",339.828500461681
"FDA57","OUT049",1132.8498619469
"DRN35","OUT017",1132.8498619469
"FDJ03","OUT046",1132.8498619469
"FDX28","OUT017",1534.06936358582
"DRE25","OUT045",1534.06936358582
"FDR09","OUT046",3337.11527309237
"FDB23","OUT035",3337.11527309237
"FDO08","OUT045",3337.11527309237
"FDQ23","OUT049",2758.6962606383
"FDW04","OUT013",2217.15117664975
"DRK13","OUT010",339.828500461681
"NCL17","OUT027",3358.45318644068
"FDY21","OUT035",2476.17098073701
"FDJ38","OUT027",5355.02535258358
"FDA37","OUT019",339.828500461681
"FDV43","OUT013",1132.8498619469
"FDL36","OUT046",2217.15117664975
"FDD53","OUT045",1132.8498619469
"FDZ19","OUT010",339.828500461681
"FDV21","OUT045",2476.17098073701
"NCL54","OUT018",2476.17098073701
"DRI47","OUT027",2758.6962606383
"DRG03","OUT049",2476.17098073701
"FDG21","OUT013",1534.06936358582
"FDW03","OUT018",2217.15117664975
"NCI55","OUT046",1132.8498619469
"DRC36","OUT019",339.828500461681
"FDH22","OUT017",1534.06936358582
"FDV20","OUT045",2476.17098073701
"NCU41","OUT027",5355.02535258358
"FDN46","OUT027",2476.17098073701
"FDK50","OUT045",2217.15117664975
"NCA05","OUT027",3358.45318644068
"DRH01","OUT018",2217.15117664975
"FDT08","OUT018",2476.17098073701
"FDM08","OUT018",3337.11527309237
"FDZ07","OUT035",1132.8498619469
"FDS22","OUT017",1132.8498619469
"FDV35","OUT027",1132.8498619469
"FDI28","OUT010",339.828500461681
"FDW58","OUT027",2476.17098073701
"FDT52","OUT045",3337.11527309237
"FDY34","OUT046",3337.11527309237
"FDR10","OUT046",2476.17098073701
"FDK57","OUT017",1534.06936358582
"FDR02","OUT027",2476.17098073701
"FDX49","OUT046",2217.15117664975
"FDQ20","OUT046",2476.17098073701
"DRK23","OUT045",2217.15117664975
"NCW06","OUT046",2476.17098073701
"FDR31","OUT017",3337.11527309237
"NCE43","OUT013",2476.17098073701
"DRO59","OUT027",1132.8498619469
"FDN09","OUT049",3337.11527309237
"FDR11","OUT046",2758.6962606383
"FDO57","OUT013",2476.17098073701
"NCX18","OUT017",3337.11527309237
"FDB05","OUT018",3447.42845130435
"FDQ08","OUT018",1132.8498619469
"NCG43","OUT035",1132.8498619469
"FDJ56","OUT013",1534.06936358582
"FDA13","OUT010",339.828500461681
"FDO56","OUT017",2476.17098073701
"FDB37","OUT018",3337.11527309237
"FDZ02","OUT018",1534.06936358582
"FDQ24","OUT046",3337.11527309237
"FDM16","OUT013",1534.06936358582
"FDU35","OUT049",1132.8498619469
"FDT35","OUT035",1132.8498619469
"NCX30","OUT049",3337.11527309237
"FDG04","OUT017",3337.11527309237
"FDI12","OUT035",2217.15117664975
"FDE35","OUT035",1534.06936358582
"NCP14","OUT027",2476.17098073701
"NCY53","OUT045",1534.06936358582
"FDP49","OUT017",1534.06936358582
"FDQ04","OUT017",1534.06936358582
"FDM39","OUT035",2217.15117664975
"FDO58","OUT019",339.828500461681
"FDC56","OUT017",2476.17098073701
"NCQ54","OUT046",2476.17098073701
"FDV10","OUT027",1132.8498619469
"NCK17","OUT046",1534.06936358582
"NCF55","OUT027",1132.8498619469
"FDV33","OUT013",3337.11527309237
"NCH29","OUT019",339.828500461681
"FDA37","OUT027",1534.06936358582
"FDH46","OUT018",1534.06936358582
"FDS25","OUT035",1534.06936358582
"FDH04","OUT027",1534.06936358582
"FDX52","OUT046",3337.11527309237
"NCD42","OUT017",1534.06936358582
"FDW47","OUT017",1132.8498619469
"FDL25","OUT027",1534.06936358582
"NCJ06","OUT010",339.828500461681
"FDY09","OUT013",2476.17098073701
"FDS40","OUT046",1132.8498619469
"FDH41","OUT017",3337.11527309237
"FDG38","OUT035",1534.06936358582
"FDU03","OUT027",5355.02535258358
"FDV20","OUT046",2476.17098073701
"DRB13","OUT045",3447.42845130435
"NCQ30","OUT013",1534.06936358582
"NCH06","OUT013",3337.11527309237
"FDU50","OUT018",1534.06936358582
"NCO42","OUT019",339.828500461681
"FDW09","OUT018",1534.06936358582
"FDH04","OUT013",2217.15117664975
"FDC21","OUT045",2476.17098073701
"FDL21","OUT049",1132.8498619469
"FDM46","OUT010",339.828500461681
"FDT22","OUT019",339.828500461681
"FDB28","OUT035",3337.11527309237
"FDI12","OUT018",2217.15117664975
"FDA28","OUT045",1534.06936358582
"FDF59","OUT013",1534.06936358582
"FDM45","OUT027",2476.17098073701
"FDQ56","OUT017",1534.06936358582
"FDR46","OUT049",2476.17098073701
"FDT01","OUT013",2217.15117664975
"FDD16","OUT027",1534.06936358582
"NCU30","OUT010",339.828500461681
"FDM40","OUT010",339.828500461681
"FDI56","OUT035",1534.06936358582
"NCS30","OUT013",1534.06936358582
"FDU08","OUT017",2476.17098073701
"FDX51","OUT027",5355.02535258358
"FDA43","OUT045",3337.11527309237
"FDX59","OUT010",339.828500461681
"FDC37","OUT018",2217.15117664975
"FDP58","OUT013",3337.11527309237
"NCY42","OUT035",2217.15117664975
"FDF21","OUT018",3337.11527309237
"FDU10","OUT027",1132.8498619469
"DRL47","OUT018",1132.8498619469
"FDA58","OUT018",3337.11527309237
"FDJ22","OUT049",2476.17098073701
"FDK50","OUT046",2217.15117664975
"FDO38","OUT035",1132.8498619469
"DRF60","OUT035",3447.42845130435
"NCZ42","OUT019",339.828500461681
"FDD35","OUT049",1534.06936358582
"FDL25","OUT045",2217.15117664975
"FDJ16","OUT013",1534.06936358582
"DRK59","OUT049",2217.15117664975
"FDI50","OUT046",3337.11527309237
"NCB19","OUT045",1534.06936358582
"DRI37","OUT035",1534.06936358582
"FDA14","OUT027",2476.17098073701
"FDC08","OUT018",3337.11527309237
"FDS45","OUT046",1534.06936358582
"FDI21","OUT049",1534.06936358582
"DRJ47","OUT035",2758.6962606383
"DRE37","OUT027",5355.02535258358
"FDT55","OUT018",3337.11527309237
"NCG42","OUT027",2476.17098073701
"FDA31","OUT049",3337.11527309237
"NCW42","OUT046",2476.17098073701
"FDF50","OUT017",2217.15117664975
"FDK56","OUT049",3337.11527309237
"FDX10","OUT035",1132.8498619469
"NCK07","OUT027",3358.45318644068
"FDZ49","OUT017",2217.15117664975
"FDR33","OUT013",1534.06936358582
"FDO44","OUT018",2476.17098073701
"FDA20","OUT046",3337.11527309237
"NCL30","OUT045",2476.17098073701
"FDI05","OUT019",339.828500461681
"FDQ12","OUT018",3447.42845130435
"FDH47","OUT017",1534.06936358582
"FDH34","OUT018",3337.11527309237
"FDF29","OUT046",2476.17098073701
"FDG40","OUT018",1132.8498619469
"NCE18","OUT017",3337.11527309237
"FDP21","OUT010",339.828500461681
"FDY50","OUT013",1534.06936358582
"FDB36","OUT049",3447.42845130435
"NCZ29","OUT049",2217.15117664975
"FDU20","OUT018",2476.17098073701
"FDO56","OUT013",2476.17098073701
"FDW31","OUT049",3337.11527309237
"DRH59","OUT013",1132.8498619469
"NCB30","OUT017",3337.11527309237
"FDK43","OUT027",1534.06936358582
"FDW43","OUT045",3337.11527309237
"NCL19","OUT017",3337.11527309237
"FDJ27","OUT046",1132.8498619469
"FDC45","OUT046",3337.11527309237
"FDY40","OUT035",1132.8498619469
"NCM41","OUT035",2217.15117664975
"NCK18","OUT019",339.828500461681
"FDP37","OUT049",1534.06936358582
"FDA27","OUT027",5355.02535258358
"NCX30","OUT035",3337.11527309237
"FDR09","OUT017",3337.11527309237
"FDG08","OUT027",2476.17098073701
"NCU30","OUT013",3337.11527309237
"FDB16","OUT017",1534.06936358582
"FDM16","OUT017",1534.06936358582
"FDC48","OUT013",2217.15117664975
"NCF18","OUT046",2476.17098073701
"FDU46","OUT018",1534.06936358582
"FDH41","OUT018",3337.11527309237
"NCN42","OUT010",339.828500461681
"FDU49","OUT046",1132.8498619469
"FDB20","OUT027",2476.17098073701
"FDG50","OUT019",339.828500461681
"FDW20","OUT045",2476.17098073701
"NCO55","OUT049",2217.15117664975
